training_days,fold_id,date,method,gross_return
252,1,2012-02-01,equal_weight,0.016120886811414277
252,1,2012-02-02,equal_weight,0.00015763271415226234
252,1,2012-02-03,equal_weight,0.017726827881892827
252,1,2012-02-06,equal_weight,-0.0013871677734787736
252,1,2012-02-07,equal_weight,0.002141202398596278
252,1,2012-02-08,equal_weight,0.0010218373166330957
252,1,2012-02-09,equal_weight,0.0024816300135039123
252,1,2012-02-10,equal_weight,-0.008245385702998683
252,1,2012-02-13,equal_weight,0.007625113370667778
252,1,2012-02-14,equal_weight,-0.002928026640048659
252,1,2012-02-15,equal_weight,-0.003755936544350048
252,1,2012-02-16,equal_weight,0.012268356239417135
252,1,2012-02-17,equal_weight,0.0017216155473053815
252,1,2012-02-21,equal_weight,-0.00523854073839988
252,1,2012-02-22,equal_weight,-0.00655810295033496
252,1,2012-02-23,equal_weight,0.007600320514497089
252,1,2012-02-24,equal_weight,0.0025797071175456734
252,1,2012-02-27,equal_weight,-0.0002837439008409005
252,1,2012-02-28,equal_weight,0.0018176669620881966
252,1,2012-02-29,equal_weight,-0.005800428816355561
252,1,2012-03-01,equal_weight,0.005151746430476857
252,1,2012-03-02,equal_weight,-0.006592694843395535
252,1,2012-03-05,equal_weight,-0.00315588642589594
252,1,2012-03-06,equal_weight,-0.017733160474787322
252,1,2012-03-07,equal_weight,0.008876352924278545
252,1,2012-03-08,equal_weight,0.011772523096094693
252,1,2012-03-09,equal_weight,0.007504698829830356
252,1,2012-03-12,equal_weight,-0.002388821666409077
252,1,2012-03-13,equal_weight,0.01943788106957816
252,1,2012-03-14,equal_weight,-0.003071800873607609
252,1,2012-03-15,equal_weight,0.010652399358163988
252,1,2012-03-16,equal_weight,-0.0001105835563178871
252,1,2012-03-19,equal_weight,0.0027890127144531147
252,1,2012-03-20,equal_weight,-0.004419498597098838
252,1,2012-03-21,equal_weight,0.0005017599815800147
252,1,2011-09-21,sample_covariance,-0.017242669997211642
252,1,2011-09-22,sample_covariance,-0.011084809872217551
252,1,2011-09-23,sample_covariance,0.013035324877131521
252,1,2011-09-26,sample_covariance,0.014294245887415891
252,1,2011-09-27,sample_covariance,0.006774143113695936
252,1,2011-09-28,sample_covariance,-0.012444945268100508
252,1,2011-09-29,sample_covariance,0.004809311495613393
252,1,2011-09-30,sample_covariance,-0.0017498048095302453
252,1,2011-10-03,sample_covariance,-0.010462918812550494
252,1,2011-10-04,sample_covariance,0.012257612168063578
252,1,2011-10-05,sample_covariance,0.0021173101435044803
252,1,2011-10-06,sample_covariance,0.005844500802255922
252,1,2011-10-07,sample_covariance,0.004671629380537306
252,1,2011-10-10,sample_covariance,0.018721101240606428
252,1,2011-10-11,sample_covariance,-0.0019749081242881063
252,1,2011-10-12,sample_covariance,-0.0014581713677231326
252,1,2011-10-13,sample_covariance,-0.003635256706762089
252,1,2011-10-14,sample_covariance,0.00754659516050352
252,1,2011-10-17,sample_covariance,-0.009049023701034315
252,1,2011-10-18,sample_covariance,0.00811509571685276
252,1,2011-10-19,sample_covariance,-0.00036452965549588955
252,1,2011-10-20,sample_covariance,0.0016646429303835476
252,1,2011-10-21,sample_covariance,0.009468050146010985
252,1,2011-10-24,sample_covariance,-0.002989209974160495
252,1,2011-10-25,sample_covariance,-0.010314227718366022
252,1,2011-10-26,sample_covariance,0.003922030935233595
252,1,2011-10-27,sample_covariance,0.008313791739646453
252,1,2011-10-28,sample_covariance,-0.006013847795669125
252,1,2011-10-31,sample_covariance,-0.006643577071817537
252,1,2011-11-01,sample_covariance,-0.010063786531923932
252,1,2011-11-02,sample_covariance,-0.0007540904787221339
252,1,2011-11-03,sample_covariance,0.010864657141972553
252,1,2011-11-04,sample_covariance,-0.0036004345191787486
252,1,2011-11-07,sample_covariance,0.012555245586734999
252,1,2011-11-08,sample_covariance,0.010402667518052583
252,1,2011-11-09,sample_covariance,-0.023745603988473855
252,1,2011-11-10,sample_covariance,0.009819479472788262
252,1,2011-11-11,sample_covariance,0.010492079783058142
252,1,2011-11-14,sample_covariance,-0.004524300303705861
252,1,2011-11-15,sample_covariance,0.0019026277104691306
252,1,2011-11-16,sample_covariance,-0.012213383719630636
252,1,2011-11-17,sample_covariance,-0.005981444138406984
252,1,2011-11-18,sample_covariance,0.003761041560172612
252,1,2011-11-21,sample_covariance,-0.008249722888352332
252,1,2011-11-22,sample_covariance,-0.016892603742539394
252,1,2011-11-23,sample_covariance,-0.01302113768816292
252,1,2011-11-25,sample_covariance,0.008765489584738393
252,1,2011-11-28,sample_covariance,0.005674939718544761
252,1,2011-11-29,sample_covariance,0.010144837781792707
252,1,2011-11-30,sample_covariance,0.021435700504046293
252,1,2011-12-01,sample_covariance,0.003697824997935244
252,1,2011-12-02,sample_covariance,-0.006458228154212504
252,1,2011-12-05,sample_covariance,0.010569111408807818
252,1,2011-12-06,sample_covariance,0.0014203889866560928
252,1,2011-12-07,sample_covariance,-0.0019544844418622593
252,1,2011-12-08,sample_covariance,-0.00866313471179452
252,1,2011-12-09,sample_covariance,0.00534711993669462
252,1,2011-12-12,sample_covariance,-0.004896962949258309
252,1,2011-12-13,sample_covariance,-0.005656111789830503
252,1,2011-12-14,sample_covariance,-0.0029123530222512893
252,1,2011-12-15,sample_covariance,0.011795910706495067
252,1,2011-12-16,sample_covariance,-0.0013616741000420686
252,1,2011-12-19,sample_covariance,-0.005899767594212858
252,1,2011-12-20,sample_covariance,0.01438660830016284
252,1,2011-12-21,sample_covariance,0.013128558262450612
252,1,2011-12-22,sample_covariance,-0.0033244101763696145
252,1,2011-12-23,sample_covariance,0.0043604170321384665
252,1,2011-12-27,sample_covariance,0.003274315197674479
252,1,2011-12-28,sample_covariance,-0.005606105241120192
252,1,2011-12-29,sample_covariance,0.004631428380271524
252,1,2011-12-30,sample_covariance,-0.005474654701856983
252,1,2012-01-03,sample_covariance,-0.007797249095253909
252,1,2012-01-04,sample_covariance,0.0013152465480698594
252,1,2012-01-05,sample_covariance,-0.0028773976275236206
252,1,2012-01-06,sample_covariance,-0.0018041387263235376
252,1,2012-01-09,sample_covariance,0.00400649795663509
252,1,2012-01-10,sample_covariance,0.007573784182288864
252,1,2012-01-11,sample_covariance,-0.003912158795086201
252,1,2012-01-12,sample_covariance,0.003037463546928684
252,1,2012-01-13,sample_covariance,-0.001011342333223591
252,1,2012-01-17,sample_covariance,-0.0002007188514799168
252,1,2012-01-18,sample_covariance,0.0015186145268477006
252,1,2012-01-19,sample_covariance,0.0003794315781869773
252,1,2012-01-20,sample_covariance,-0.00419862552368965
252,1,2012-01-23,sample_covariance,-0.0010858083020960194
252,1,2012-01-24,sample_covariance,-0.0013950548859667582
252,1,2012-01-25,sample_covariance,0.003976671714819668
252,1,2012-01-26,sample_covariance,-0.002343771348674874
252,1,2012-01-27,sample_covariance,-0.005474296633020788
252,1,2012-01-30,sample_covariance,-0.0018303986938498639
252,1,2012-01-31,sample_covariance,0.0028321285013330737
252,1,2012-02-01,sample_covariance,0.006968176109365191
252,1,2012-02-02,sample_covariance,-0.0006269693869662608
252,1,2012-02-03,sample_covariance,0.00498657992256671
252,1,2012-02-06,sample_covariance,-0.002169363263235495
252,1,2012-02-07,sample_covariance,0.0010346873775283528
252,1,2012-02-08,sample_covariance,-0.002271179352423239
252,1,2012-02-09,sample_covariance,0.0051995642244926435
252,1,2012-02-10,sample_covariance,-0.004325120100797376
252,1,2012-02-13,sample_covariance,0.004367697406378716
252,1,2012-02-14,sample_covariance,0.003064492717262632
252,1,2012-02-15,sample_covariance,-0.0016275786900348224
252,1,2012-02-16,sample_covariance,0.00539462073166946
252,1,2012-02-17,sample_covariance,0.012099744366515225
252,1,2012-02-21,sample_covariance,-0.00271476992983698
252,1,2012-02-22,sample_covariance,-0.0005299370414731123
252,1,2012-02-23,sample_covariance,0.006786639171299933
252,1,2012-02-24,sample_covariance,0.004445251652191327
252,1,2012-02-27,sample_covariance,0.002149978680880979
252,1,2012-02-28,sample_covariance,0.004841548279569733
252,1,2012-02-29,sample_covariance,-0.003467693310296229
252,1,2012-03-01,sample_covariance,0.004247978839579905
252,1,2012-03-02,sample_covariance,-1.020890610666671e-05
252,1,2012-03-05,sample_covariance,0.005363867347460191
252,1,2012-03-06,sample_covariance,-0.008028111290615174
252,1,2012-03-07,sample_covariance,0.0003817607573965455
252,1,2012-03-08,sample_covariance,0.0029621608723198046
252,1,2012-03-09,sample_covariance,0.003479476476267787
252,1,2012-03-12,sample_covariance,0.0015261645057778246
252,1,2012-03-13,sample_covariance,0.003368165618116078
252,1,2012-03-14,sample_covariance,-0.0013174593490303396
252,1,2012-03-15,sample_covariance,0.0012955275178848018
252,1,2012-03-16,sample_covariance,-0.0027400860152594396
252,1,2012-03-19,sample_covariance,0.003475653879215438
252,1,2012-03-20,sample_covariance,0.00020365562480840671
252,1,2012-03-21,sample_covariance,-0.0019422421731353477
252,1,2011-09-21,ridge_10pct,-0.017813075811321046
252,1,2011-09-22,ridge_10pct,-0.01236007878996714
252,1,2011-09-23,ridge_10pct,0.012828570380995387
252,1,2011-09-26,ridge_10pct,0.01285004650468635
252,1,2011-09-27,ridge_10pct,0.007318252632613238
252,1,2011-09-28,ridge_10pct,-0.012249345364365468
252,1,2011-09-29,ridge_10pct,0.005392782804349644
252,1,2011-09-30,ridge_10pct,-0.0033394996205216845
252,1,2011-10-03,ridge_10pct,-0.012776450167735676
252,1,2011-10-04,ridge_10pct,0.010633886104720852
252,1,2011-10-05,ridge_10pct,0.004154781135800491
252,1,2011-10-06,ridge_10pct,0.007468171088849177
252,1,2011-10-07,ridge_10pct,0.003741847157771054
252,1,2011-10-10,ridge_10pct,0.018979201133954963
252,1,2011-10-11,ridge_10pct,-0.000419990177993852
252,1,2011-10-12,ridge_10pct,-0.0003762248246465806
252,1,2011-10-13,ridge_10pct,-0.0034768287236956927
252,1,2011-10-14,ridge_10pct,0.007876459570504098
252,1,2011-10-17,ridge_10pct,-0.00916273403135814
252,1,2011-10-18,ridge_10pct,0.008553387116061717
252,1,2011-10-19,ridge_10pct,-0.001519656717399208
252,1,2011-10-20,ridge_10pct,0.0017774564881269607
252,1,2011-10-21,ridge_10pct,0.009947509415213959
252,1,2011-10-24,ridge_10pct,-0.0027157051421939373
252,1,2011-10-25,ridge_10pct,-0.011065542553084862
252,1,2011-10-26,ridge_10pct,0.004368186752221785
252,1,2011-10-27,ridge_10pct,0.008461220499800495
252,1,2011-10-28,ridge_10pct,-0.005992202998636319
252,1,2011-10-31,ridge_10pct,-0.004972396155958033
252,1,2011-11-01,ridge_10pct,-0.011844667873159652
252,1,2011-11-02,ridge_10pct,-0.000648277582692274
252,1,2011-11-03,ridge_10pct,0.01087476378906231
252,1,2011-11-04,ridge_10pct,-0.003441359094065572
252,1,2011-11-07,ridge_10pct,0.011967023820450517
252,1,2011-11-08,ridge_10pct,0.00960254524429214
252,1,2011-11-09,ridge_10pct,-0.02308104580431932
252,1,2011-11-10,ridge_10pct,0.008512709005718077
252,1,2011-11-11,ridge_10pct,0.009804442213812938
252,1,2011-11-14,ridge_10pct,-0.004436819188488623
252,1,2011-11-15,ridge_10pct,0.0013731954144675378
252,1,2011-11-16,ridge_10pct,-0.011959747212577055
252,1,2011-11-17,ridge_10pct,-0.006244895565910338
252,1,2011-11-18,ridge_10pct,0.003279706691654545
252,1,2011-11-21,ridge_10pct,-0.008314764717209993
252,1,2011-11-22,ridge_10pct,-0.012125803443254054
252,1,2011-11-23,ridge_10pct,-0.013270338472457779
252,1,2011-11-25,ridge_10pct,0.006199304143142878
252,1,2011-11-28,ridge_10pct,0.009555051417761555
252,1,2011-11-29,ridge_10pct,0.010156514767914505
252,1,2011-11-30,ridge_10pct,0.02254171744077453
252,1,2011-12-01,ridge_10pct,0.002588204754477433
252,1,2011-12-02,ridge_10pct,-0.006038300638497376
252,1,2011-12-05,ridge_10pct,0.010048062350781992
252,1,2011-12-06,ridge_10pct,0.0005848986299337459
252,1,2011-12-07,ridge_10pct,-0.0012218360116401504
252,1,2011-12-08,ridge_10pct,-0.007502382307388683
252,1,2011-12-09,ridge_10pct,0.005438663057562954
252,1,2011-12-12,ridge_10pct,-0.004609175705998912
252,1,2011-12-13,ridge_10pct,-0.004620732059136234
252,1,2011-12-14,ridge_10pct,-0.0035463960033760766
252,1,2011-12-15,ridge_10pct,0.011813220336170336
252,1,2011-12-16,ridge_10pct,-0.0007725058339916117
252,1,2011-12-19,ridge_10pct,-0.006102290397854403
252,1,2011-12-20,ridge_10pct,0.016056986146431928
252,1,2011-12-21,ridge_10pct,0.012863627804880146
252,1,2011-12-22,ridge_10pct,-0.002162797183449857
252,1,2011-12-23,ridge_10pct,0.005055218010812299
252,1,2011-12-27,ridge_10pct,0.0040605314841111245
252,1,2011-12-28,ridge_10pct,-0.005937746200006719
252,1,2011-12-29,ridge_10pct,0.005184317907448437
252,1,2011-12-30,ridge_10pct,-0.005230848777367689
252,1,2012-01-03,ridge_10pct,-0.006382463717752725
252,1,2012-01-04,ridge_10pct,2.3693978762948783e-05
252,1,2012-01-05,ridge_10pct,-0.002042298342966041
252,1,2012-01-06,ridge_10pct,-0.0016253078649116123
252,1,2012-01-09,ridge_10pct,0.0029576465053679957
252,1,2012-01-10,ridge_10pct,0.007214145640888877
252,1,2012-01-11,ridge_10pct,-0.004179794651390876
252,1,2012-01-12,ridge_10pct,0.0028866775963842144
252,1,2012-01-13,ridge_10pct,-0.0015476130012500062
252,1,2012-01-17,ridge_10pct,0.0019654312174659802
252,1,2012-01-18,ridge_10pct,0.0030281159603874094
252,1,2012-01-19,ridge_10pct,-0.0005977535339290121
252,1,2012-01-20,ridge_10pct,-0.003796773581821269
252,1,2012-01-23,ridge_10pct,-0.0016048857420556627
252,1,2012-01-24,ridge_10pct,-0.0017304751409831117
252,1,2012-01-25,ridge_10pct,0.005490098809444017
252,1,2012-01-26,ridge_10pct,-0.0026715503709820814
252,1,2012-01-27,ridge_10pct,-0.0054728644006061325
252,1,2012-01-30,ridge_10pct,-0.0025326901929425788
252,1,2012-01-31,ridge_10pct,0.0029099245137930163
252,1,2012-02-01,ridge_10pct,0.007377004313729171
252,1,2012-02-02,ridge_10pct,0.00010487707745320095
252,1,2012-02-03,ridge_10pct,0.004643888495477682
252,1,2012-02-06,ridge_10pct,-0.0020614252597990225
252,1,2012-02-07,ridge_10pct,0.0014971662582310055
252,1,2012-02-08,ridge_10pct,-0.0029547969214850454
252,1,2012-02-09,ridge_10pct,0.004832291835952827
252,1,2012-02-10,ridge_10pct,-0.003681621131277092
252,1,2012-02-13,ridge_10pct,0.004406598729081452
252,1,2012-02-14,ridge_10pct,0.0026816277134468166
252,1,2012-02-15,ridge_10pct,-0.0014492218617274727
252,1,2012-02-16,ridge_10pct,0.005112942486939173
252,1,2012-02-17,ridge_10pct,0.010191437817329585
252,1,2012-02-21,ridge_10pct,-0.0034082183230190314
252,1,2012-02-22,ridge_10pct,-0.001068439090699692
252,1,2012-02-23,ridge_10pct,0.006192729724311363
252,1,2012-02-24,ridge_10pct,0.003787134353665891
252,1,2012-02-27,ridge_10pct,0.001780428514210743
252,1,2012-02-28,ridge_10pct,0.004541465843339318
252,1,2012-02-29,ridge_10pct,-0.004206505640324198
252,1,2012-03-01,ridge_10pct,0.004257284966121401
252,1,2012-03-02,ridge_10pct,-0.0007273890882657629
252,1,2012-03-05,ridge_10pct,0.004825002939277671
252,1,2012-03-06,ridge_10pct,-0.008079540929198286
252,1,2012-03-07,ridge_10pct,0.00048170315082606506
252,1,2012-03-08,ridge_10pct,0.004568092933223279
252,1,2012-03-09,ridge_10pct,0.0037215706976341753
252,1,2012-03-12,ridge_10pct,0.002089925471518134
252,1,2012-03-13,ridge_10pct,0.004715657829312711
252,1,2012-03-14,ridge_10pct,-0.0014938626511974173
252,1,2012-03-15,ridge_10pct,0.0016185007393322588
252,1,2012-03-16,ridge_10pct,-0.003056175425488516
252,1,2012-03-19,ridge_10pct,0.002982687790747169
252,1,2012-03-20,ridge_10pct,0.00046525159777732007
252,1,2012-03-21,ridge_10pct,-0.0012664997016813865
252,1,2011-09-21,ledoit_wolf,-0.017507627115112882
252,1,2011-09-22,ledoit_wolf,-0.011703064570309644
252,1,2011-09-23,ledoit_wolf,0.013028895675691116
252,1,2011-09-26,ledoit_wolf,0.01381492002099895
252,1,2011-09-27,ledoit_wolf,0.006994064476390102
252,1,2011-09-28,ledoit_wolf,-0.012473220679068937
252,1,2011-09-29,ledoit_wolf,0.005097697944385522
252,1,2011-09-30,ledoit_wolf,-0.0023550921845421793
252,1,2011-10-03,ledoit_wolf,-0.011483818917545583
252,1,2011-10-04,ledoit_wolf,0.011716151165487956
252,1,2011-10-05,ledoit_wolf,0.002945104170277186
252,1,2011-10-06,ledoit_wolf,0.00653599254512594
252,1,2011-10-07,ledoit_wolf,0.00445901584020722
252,1,2011-10-10,ledoit_wolf,0.018658134309611697
252,1,2011-10-11,ledoit_wolf,-0.0012915657539279428
252,1,2011-10-12,ledoit_wolf,-0.0007751470290689447
252,1,2011-10-13,ledoit_wolf,-0.0037841555057494384
252,1,2011-10-14,ledoit_wolf,0.007515490432864156
252,1,2011-10-17,ledoit_wolf,-0.009050470322688825
252,1,2011-10-18,ledoit_wolf,0.00830845868764113
252,1,2011-10-19,ledoit_wolf,-0.0006602590650330706
252,1,2011-10-20,ledoit_wolf,0.0016537166835332402
252,1,2011-10-21,ledoit_wolf,0.009789779040058247
252,1,2011-10-24,ledoit_wolf,-0.003150617910738611
252,1,2011-10-25,ledoit_wolf,-0.010525472306274418
252,1,2011-10-26,ledoit_wolf,0.004143554518704093
252,1,2011-10-27,ledoit_wolf,0.008236646227832928
252,1,2011-10-28,ledoit_wolf,-0.00595238150473296
252,1,2011-10-31,ledoit_wolf,-0.005911882058233446
252,1,2011-11-01,ledoit_wolf,-0.010850647881640243
252,1,2011-11-02,ledoit_wolf,-0.0007429694240857143
252,1,2011-11-03,ledoit_wolf,0.010921871750679902
252,1,2011-11-04,ledoit_wolf,-0.0035183448420268845
252,1,2011-11-07,ledoit_wolf,0.012031267944363357
252,1,2011-11-08,ledoit_wolf,0.010452287348291362
252,1,2011-11-09,ledoit_wolf,-0.023578223005538006
252,1,2011-11-10,ledoit_wolf,0.009240120248606536
252,1,2011-11-11,ledoit_wolf,0.010165891189323801
252,1,2011-11-14,ledoit_wolf,-0.004326518911752793
252,1,2011-11-15,ledoit_wolf,0.0015176390182505299
252,1,2011-11-16,ledoit_wolf,-0.01202669436924649
252,1,2011-11-17,ledoit_wolf,-0.006105562071143625
252,1,2011-11-18,ledoit_wolf,0.0035768101417866676
252,1,2011-11-21,ledoit_wolf,-0.008200495891562564
252,1,2011-11-22,ledoit_wolf,-0.01453929182853454
252,1,2011-11-23,ledoit_wolf,-0.013143583731665623
252,1,2011-11-25,ledoit_wolf,0.007586953230575313
252,1,2011-11-28,ledoit_wolf,0.007556838228912791
252,1,2011-11-29,ledoit_wolf,0.01025040395257221
252,1,2011-11-30,ledoit_wolf,0.021829055521889105
252,1,2011-12-01,ledoit_wolf,0.003056243845820486
252,1,2011-12-02,ledoit_wolf,-0.006417383147708311
252,1,2011-12-05,ledoit_wolf,0.010460862736335627
252,1,2011-12-06,ledoit_wolf,0.0008862568938580488
252,1,2011-12-07,ledoit_wolf,-0.0015551947221120236
252,1,2011-12-08,ledoit_wolf,-0.008152959281704017
252,1,2011-12-09,ledoit_wolf,0.005352323906515782
252,1,2011-12-12,ledoit_wolf,-0.004587566351543875
252,1,2011-12-13,ledoit_wolf,-0.005219240248478732
252,1,2011-12-14,ledoit_wolf,-0.002994859595247965
252,1,2011-12-15,ledoit_wolf,0.011657499524169362
252,1,2011-12-16,ledoit_wolf,-0.0012875694656964128
252,1,2011-12-19,ledoit_wolf,-0.006043621074973474
252,1,2011-12-20,ledoit_wolf,0.015373192204302792
252,1,2011-12-21,ledoit_wolf,0.012796252438592627
252,1,2011-12-22,ledoit_wolf,-0.0029992460300649745
252,1,2011-12-23,ledoit_wolf,0.004706152812285003
252,1,2011-12-27,ledoit_wolf,0.0036574772708836936
252,1,2011-12-28,ledoit_wolf,-0.005759708044967582
252,1,2011-12-29,ledoit_wolf,0.004894512738346941
252,1,2011-12-30,ledoit_wolf,-0.005345032522052343
252,1,2012-01-03,ledoit_wolf,-0.007149988746882194
252,1,2012-01-04,ledoit_wolf,0.0005199992069954248
252,1,2012-01-05,ledoit_wolf,-0.002596547191121094
252,1,2012-01-06,ledoit_wolf,-0.0017680868352429515
252,1,2012-01-09,ledoit_wolf,0.0034448373746360545
252,1,2012-01-10,ledoit_wolf,0.007255485426
252,1,2012-01-11,ledoit_wolf,-0.004284768420881057
252,1,2012-01-12,ledoit_wolf,0.002802429115191747
252,1,2012-01-13,ledoit_wolf,-0.001398713824047219
252,1,2012-01-17,ledoit_wolf,0.0009109976360918882
252,1,2012-01-18,ledoit_wolf,0.002139493488743715
252,1,2012-01-19,ledoit_wolf,-0.00011077053498247791
252,1,2012-01-20,ledoit_wolf,-0.003919540086444544
252,1,2012-01-23,ledoit_wolf,-0.001241663133425959
252,1,2012-01-24,ledoit_wolf,-0.0015974785832672401
252,1,2012-01-25,ledoit_wolf,0.004372859483593812
252,1,2012-01-26,ledoit_wolf,-0.0024288570494407427
252,1,2012-01-27,ledoit_wolf,-0.005348426718194268
252,1,2012-01-30,ledoit_wolf,-0.0022119668946784157
252,1,2012-01-31,ledoit_wolf,0.0029769903771139487
252,1,2012-02-01,ledoit_wolf,0.007251264133709252
252,1,2012-02-02,ledoit_wolf,-0.00029008674008289845
252,1,2012-02-03,ledoit_wolf,0.00486234716391064
252,1,2012-02-06,ledoit_wolf,-0.0022179061830968944
252,1,2012-02-07,ledoit_wolf,0.0011764739017506214
252,1,2012-02-08,ledoit_wolf,-0.002424559799333568
252,1,2012-02-09,ledoit_wolf,0.004992486900740018
252,1,2012-02-10,ledoit_wolf,-0.004067354887468072
252,1,2012-02-13,ledoit_wolf,0.00421289980285284
252,1,2012-02-14,ledoit_wolf,0.0028151390213619278
252,1,2012-02-15,ledoit_wolf,-0.0013847431848266806
252,1,2012-02-16,ledoit_wolf,0.005157860419671398
252,1,2012-02-17,ledoit_wolf,0.011541780650946368
252,1,2012-02-21,ledoit_wolf,-0.0032939450976422462
252,1,2012-02-22,ledoit_wolf,-0.0007898238491652171
252,1,2012-02-23,ledoit_wolf,0.00717612415357258
252,1,2012-02-24,ledoit_wolf,0.004235861059324979
252,1,2012-02-27,ledoit_wolf,0.001827769137083118
252,1,2012-02-28,ledoit_wolf,0.004659817027992025
252,1,2012-02-29,ledoit_wolf,-0.003964982052123801
252,1,2012-03-01,ledoit_wolf,0.00431687743862989
252,1,2012-03-02,ledoit_wolf,-0.0005218758756823094
252,1,2012-03-05,ledoit_wolf,0.00527066644559606
252,1,2012-03-06,ledoit_wolf,-0.00813009688426019
252,1,2012-03-07,ledoit_wolf,0.0003849463168620898
