design,rep,method,frobenius_relative,realized_variance,calibration
ar1_gaussian,48,structured_q0,0.5678343130394516,1.5123936648205695e-06,0.7986235492047843
ar1_gaussian,48,residual_qr_50,0.5678380119338889,1.4987682831756124e-06,0.8188524427595705
ar1_gaussian,49,sample,0.4245319560561117,1.915552170678113e-06,1.0807628601328887
ar1_gaussian,49,ledoit_wolf,0.42533181429834127,1.872436851840973e-06,0.9932747398472302
ar1_gaussian,49,oas,0.4253889632416102,1.8696865044121322e-06,0.987479327805274
ar1_gaussian,49,pca4,0.42262939976031544,1.5752220158658147e-06,0.846985926656741
ar1_gaussian,49,structured_q0,0.4245610565966181,1.5835692917583967e-06,0.7942966370090891
ar1_gaussian,49,residual_qr_50,0.42445915618641533,1.6636541257600333e-06,0.8554241823516816
ar1_gaussian,50,sample,0.6367975762875449,2.2308239029632086e-06,1.6000795650427488
ar1_gaussian,50,ledoit_wolf,0.6273835048874064,2.190446620074398e-06,1.4380411297528297
ar1_gaussian,50,oas,0.6266181249483083,2.1869437774559113e-06,1.4235085073442257
ar1_gaussian,50,pca4,0.6396341516448678,2.017401312950315e-06,1.2977963757345037
ar1_gaussian,50,structured_q0,0.636929514211561,2.0123102316472303e-06,1.2108176833459032
ar1_gaussian,50,residual_qr_50,0.636823882213894,2.055830158474779e-06,1.3089379293263905
ar1_gaussian,51,sample,0.600458071153971,2.7863047975842594e-06,1.714482032066393
ar1_gaussian,51,ledoit_wolf,0.5978745171892068,2.7373243802444024e-06,1.5533082238393987
ar1_gaussian,51,oas,0.597751463204145,2.734894447104073e-06,1.544782712483962
ar1_gaussian,51,pca4,0.600980969285454,2.536178294379223e-06,1.6216672825253111
ar1_gaussian,51,structured_q0,0.5996117810135202,2.5486387985109764e-06,1.5227402623173643
ar1_gaussian,51,residual_qr_50,0.600002775280288,2.5947029185609163e-06,1.5237122633853952
ar1_gaussian,52,sample,0.4583313160951914,3.381038756392262e-06,1.484716020313668
ar1_gaussian,52,ledoit_wolf,0.4511026586619292,3.300867115252592e-06,1.3590326061512774
ar1_gaussian,52,oas,0.4511521734566774,3.3014581756283317e-06,1.3599796072087644
ar1_gaussian,52,pca4,0.4622357492578243,2.616214472485558e-06,1.1362301379656221
ar1_gaussian,52,structured_q0,0.45647840359564346,2.6378369979937304e-06,1.0669823777579883
ar1_gaussian,52,residual_qr_50,0.4572130661342881,2.906047562241056e-06,1.1798379128512733
ar1_gaussian,53,sample,0.5274041068010376,2.304270313093176e-06,1.1252836135874178
ar1_gaussian,53,ledoit_wolf,0.5245946080984139,2.269183589433772e-06,1.040301294041559
ar1_gaussian,53,oas,0.5244513037322275,2.2672835100573026e-06,1.0353567159686565
ar1_gaussian,53,pca4,0.527811907441524,2.128010396725231e-06,1.1263443795361299
ar1_gaussian,53,structured_q0,0.5274727285989277,2.128926655832979e-06,1.0493460649065034
ar1_gaussian,53,residual_qr_50,0.5273687219877239,2.1552360928526075e-06,1.030138618313481
ar1_gaussian,54,sample,0.7705265513344275,2.870611291337286e-06,1.4606748771369382
ar1_gaussian,54,ledoit_wolf,0.7606801149943656,2.7718410939710498e-06,1.3038967199865146
ar1_gaussian,54,oas,0.7612671609229049,2.7778080344419462e-06,1.313696031466015
ar1_gaussian,54,pca4,0.7728598431249233,2.3734259965941486e-06,1.126016883064881
ar1_gaussian,54,structured_q0,0.7685590428785618,2.36640975568648e-06,1.0569445785113771
ar1_gaussian,54,residual_qr_50,0.7694601741921411,2.4421454043418056e-06,1.1144095996961083
ar1_gaussian,55,sample,0.5986705216253402,2.433847875897348e-06,1.4053192597587765
ar1_gaussian,55,ledoit_wolf,0.5955413903758496,2.374654216060643e-06,1.2813706682964618
ar1_gaussian,55,oas,0.5952734537194828,2.3693590436365316e-06,1.269727601395794
ar1_gaussian,55,pca4,0.5988790117643287,2.0682594153531878e-06,1.2253228105481675
ar1_gaussian,55,structured_q0,0.5982542388892117,2.064960678608082e-06,1.1369666151282407
ar1_gaussian,55,residual_qr_50,0.5983901947391742,2.147329937741737e-06,1.171868652139193
ar1_gaussian,56,sample,0.5121376729196009,2.204503743686775e-06,1.3564874718454494
ar1_gaussian,56,ledoit_wolf,0.510485808252539,2.176025103138255e-06,1.2549008912915443
ar1_gaussian,56,oas,0.5103482801929901,2.173297679574514e-06,1.2447747167368766
ar1_gaussian,56,pca4,0.5118373677159415,1.9938751145729376e-06,1.1946223948440617
ar1_gaussian,56,structured_q0,0.5125732345867989,1.996988209014014e-06,1.113024819524624
ar1_gaussian,56,residual_qr_50,0.5122990121150891,2.0511762539547252e-06,1.174928418858335
ar1_gaussian,57,sample,0.6956788711468934,2.098549641924707e-06,1.1930134923642217
ar1_gaussian,57,ledoit_wolf,0.6839468038701524,2.0652009226414406e-06,1.0992188216056453
ar1_gaussian,57,oas,0.682465766924861,2.0607410377357427e-06,1.0858778839884662
ar1_gaussian,57,pca4,0.7013717699183049,1.859676287591426e-06,1.081491246673654
ar1_gaussian,57,structured_q0,0.695289059214013,1.8670720000604034e-06,1.0244377866868162
ar1_gaussian,57,residual_qr_50,0.6954154884530638,1.931359332870255e-06,1.0473585074634668
ar1_gaussian,58,sample,0.2573461602157212,2.4249531197052968e-06,0.9971790523043719
ar1_gaussian,58,ledoit_wolf,0.25197282988070485,2.38437695883866e-06,0.9183010040869515
ar1_gaussian,58,oas,0.25165885490883777,2.3817350892779023e-06,0.9128924732933271
ar1_gaussian,58,pca4,0.261703068894304,2.143229067067104e-06,0.9315424841115977
ar1_gaussian,58,structured_q0,0.2566690008299561,2.1388275566291585e-06,0.8694380120599717
ar1_gaussian,58,residual_qr_50,0.2568370163778278,2.216413403891066e-06,0.8774269395848933
ar1_gaussian,59,sample,0.4341239155240192,2.8885686538247148e-06,1.696781558582471
ar1_gaussian,59,ledoit_wolf,0.434980176084871,2.847789722670341e-06,1.5683400562823095
ar1_gaussian,59,oas,0.4350737777105351,2.843705802177798e-06,1.5548969803046853
ar1_gaussian,59,pca4,0.4318500383112823,2.5709550312008832e-06,1.4051996152581878
ar1_gaussian,59,structured_q0,0.4336397661141582,2.5690835327227204e-06,1.3129053599607476
ar1_gaussian,59,residual_qr_50,0.433803577716531,2.660126357161167e-06,1.4164243176689246
ar1_gaussian,60,sample,0.5553961354619824,2.0584876565361528e-06,1.040191011672441
ar1_gaussian,60,ledoit_wolf,0.5580977967103862,2.0214827636192424e-06,0.9532935356188332
ar1_gaussian,60,oas,0.5582723347863837,2.0191710976729454e-06,0.9475376027995291
ar1_gaussian,60,pca4,0.5523530558291191,1.8075837260278834e-06,0.8456046895852917
ar1_gaussian,60,structured_q0,0.5545389262913295,1.7960925602935456e-06,0.7877949356836565
ar1_gaussian,60,residual_qr_50,0.5549171350526101,1.8618278019592456e-06,0.8510282465819478
ar1_gaussian,61,sample,0.5825316093635649,2.1188247811409945e-06,1.3385402195739418
ar1_gaussian,61,ledoit_wolf,0.5688282014721763,2.0989741208976363e-06,1.1991787809678445
ar1_gaussian,61,oas,0.5693497627926466,2.0997361052002267e-06,1.204795876924753
ar1_gaussian,61,pca4,0.591839949290732,2.076471461578687e-06,1.0259865772671284
ar1_gaussian,61,structured_q0,0.5819543274305424,2.0670845752173543e-06,0.9479771264100739
ar1_gaussian,61,residual_qr_50,0.5821154578520182,2.0559980817174323e-06,1.061126236387559
ar1_gaussian,62,sample,0.46444414677651713,2.0615742464927392e-06,1.1500638107964019
ar1_gaussian,62,ledoit_wolf,0.47001671592234173,2.0364624750675236e-06,1.0755634255660271
ar1_gaussian,62,oas,0.47025270898628624,2.0353870432761333e-06,1.072187062022829
ar1_gaussian,62,pca4,0.4566024866488116,1.9120002792274782e-06,0.9866613755348284
ar1_gaussian,62,structured_q0,0.46445861776118536,1.908882267080014e-06,0.9189587649090504
ar1_gaussian,62,residual_qr_50,0.4643513926692135,1.9167155761483608e-06,0.9632224111669436
ar1_gaussian,63,sample,0.626801049173733,1.6744275551551207e-06,0.8892254025530306
ar1_gaussian,63,ledoit_wolf,0.6176899516916737,1.6606851298745676e-06,0.8213756275964521
ar1_gaussian,63,oas,0.6178369127504381,1.6609071281411238e-06,0.8225829190904081
ar1_gaussian,63,pca4,0.6308451699918436,1.6896603464393152e-06,0.8936201379028776
ar1_gaussian,63,structured_q0,0.6260277228712564,1.6876536186187633e-06,0.8294175415279226
ar1_gaussian,63,residual_qr_50,0.6263233120168228,1.6374391325174417e-06,0.8140640742830008
ar1_gaussian,64,sample,0.698917391862927,2.2111792900631587e-06,1.8697395762798805
ar1_gaussian,64,ledoit_wolf,0.700870972109217,2.1848548342842413e-06,1.6568866618830584
ar1_gaussian,64,oas,0.7008920241962913,2.1846040228448986e-06,1.6545679550545709
ar1_gaussian,64,pca4,0.6970442246250792,2.2115626236355214e-06,1.4951107037679052
ar1_gaussian,64,structured_q0,0.6990120564603785,2.2119141061019862e-06,1.402695085403248
ar1_gaussian,64,residual_qr_50,0.6989508396261918,2.1309940571361956e-06,1.4849394793522877
ar1_gaussian,65,sample,0.43372486703261554,2.3263169549944387e-06,1.4506577111431804
ar1_gaussian,65,ledoit_wolf,0.419252442686927,2.2939649173823817e-06,1.3263372915552207
ar1_gaussian,65,oas,0.41917814580273965,2.2937996610758458e-06,1.325657211735305
ar1_gaussian,65,pca4,0.44514903094601577,2.2199076209394085e-06,1.297422216449832
ar1_gaussian,65,structured_q0,0.43247901149933077,2.2222877177940444e-06,1.2074877437573628
ar1_gaussian,65,residual_qr_50,0.4328784103250309,2.1982775001420397e-06,1.2331984362720156
ar1_gaussian,66,sample,0.5959173942755729,2.0638626267329634e-06,1.155614948589256
ar1_gaussian,66,ledoit_wolf,0.5978683519463198,2.0341884556641836e-06,1.0548075171089868
ar1_gaussian,66,oas,0.5979720061831574,2.032696041949588e-06,1.0492667550222474
ar1_gaussian,66,pca4,0.5931459635805568,1.960151191410006e-06,1.0932806070055863
ar1_gaussian,66,structured_q0,0.5960100541969291,1.965449594647207e-06,1.029802438122811
ar1_gaussian,66,residual_qr_50,0.5959351714929806,1.95668363688714e-06,1.030974680790164
ar1_gaussian,67,sample,0.4420476916340966,1.5693479577144862e-06,0.931921139579694
ar1_gaussian,67,ledoit_wolf,0.44445894767433536,1.5516981614642106e-06,0.8639415600274502
ar1_gaussian,67,oas,0.4444244054583472,1.5519441803558225e-06,0.8649343185084158
ar1_gaussian,67,pca4,0.4375692500006204,1.4370294572338753e-06,0.7634052817751006
ar1_gaussian,67,structured_q0,0.44141225615340685,1.4406728235625582e-06,0.7180877663041679
ar1_gaussian,67,residual_qr_50,0.4416214014472932,1.4748331150917597e-06,0.7822265817746336
ar1_gaussian,68,sample,0.6447977782729076,2.438308924047991e-06,1.2802165387227982
ar1_gaussian,68,ledoit_wolf,0.6357807448723428,2.395722860741964e-06,1.167733671204873
ar1_gaussian,68,oas,0.635936746975223,2.396484579612303e-06,1.1698429449588217
ar1_gaussian,68,pca4,0.6494290654665185,2.1457177414243905e-06,1.0884784628796238
ar1_gaussian,68,structured_q0,0.644390039036425,2.1687634265464514e-06,1.034462455328169
ar1_gaussian,68,residual_qr_50,0.6445075290738973,2.236873566927071e-06,1.0893859257572998
ar1_gaussian,69,sample,0.40217628813011247,1.835787508140491e-06,1.1094069824907453
ar1_gaussian,69,ledoit_wolf,0.3992126537235553,1.798586096339723e-06,0.9950083304148195
ar1_gaussian,69,oas,0.3993921296606299,1.801001812761529e-06,1.0028953859756229
ar1_gaussian,69,pca4,0.40331952459435677,1.6456890922423916e-06,0.9423612941613434
ar1_gaussian,69,structured_q0,0.4011704783084523,1.6346803606965013e-06,0.8675905823383502
ar1_gaussian,69,residual_qr_50,0.4015903744873987,1.681575244980323e-06,0.9214069604439854
ar1_gaussian,70,sample,0.5886380259980908,1.952788336763203e-06,1.296863157831803
ar1_gaussian,70,ledoit_wolf,0.5836109239590749,1.923321989437042e-06,1.195353204662121
ar1_gaussian,70,oas,0.5832108688194946,1.9208997870186956e-06,1.1864159233965161
ar1_gaussian,70,pca4,0.5917035117870213,1.819758796514919e-06,1.136687273918539
ar1_gaussian,70,structured_q0,0.588838176127275,1.8022181212041246e-06,1.0536547813223043
ar1_gaussian,70,residual_qr_50,0.5886240994675788,1.821994490435901e-06,1.1056591611708266
ar1_gaussian,71,sample,0.5892241001652403,2.201210546927296e-06,1.3846430222316546
ar1_gaussian,71,ledoit_wolf,0.5850006336114505,2.1514612542256253e-06,1.2425883110963876
ar1_gaussian,71,oas,0.5849003047932224,2.150252856377033e-06,1.2389510957729855
ar1_gaussian,71,pca4,0.5894735515436017,1.9556591798286066e-06,1.083632511122578
ar1_gaussian,71,structured_q0,0.5890008919733993,1.959331264464659e-06,1.0136215118135945
ar1_gaussian,71,residual_qr_50,0.5890555715558524,1.9937875272987227e-06,1.0955261806875793
ar1_gaussian,72,sample,0.42308814026613467,2.2426100689837483e-06,1.1360984371619338
ar1_gaussian,72,ledoit_wolf,0.42430298123513854,2.1997638460500504e-06,1.044875896083158
ar1_gaussian,72,oas,0.42434349409501454,2.1985593102648647e-06,1.0421784232943216
ar1_gaussian,72,pca4,0.4218815612205794,1.999587625254531e-06,1.0397244610992604
ar1_gaussian,72,structured_q0,0.4218509203530694,1.999577016045761e-06,0.9708376874664395
ar1_gaussian,72,residual_qr_50,0.4223354652815957,2.030164402764929e-06,0.9732053006318581
ar1_gaussian,73,sample,0.38425785025262776,2.10654124731488e-06,1.136218554699512
ar1_gaussian,73,ledoit_wolf,0.3911666180871358,2.071203426610083e-06,1.05403746318079
ar1_gaussian,73,oas,0.3915659578582755,2.069171758280927e-06,1.0489890035555591
ar1_gaussian,73,pca4,0.37811834182361537,1.924785371133429e-06,1.0095636567445054
ar1_gaussian,73,structured_q0,0.38441860397152766,1.9039015758651177e-06,0.93109094542521
ar1_gaussian,73,residual_qr_50,0.38424122849907266,1.92947854814227e-06,0.9540601230122486
ar1_gaussian,74,sample,0.48556132361805554,1.70907153211276e-06,0.9083339973842494
ar1_gaussian,74,ledoit_wolf,0.4824623555204951,1.7033182871601017e-06,0.840964973292826
ar1_gaussian,74,oas,0.48229788241569127,1.703085230937463e-06,0.8368633220848828
ar1_gaussian,74,pca4,0.4846384311804253,1.7636821129142449e-06,0.8022706671545932
ar1_gaussian,74,structured_q0,0.4857829425702424,1.759187545151203e-06,0.7462556503383418
ar1_gaussian,74,residual_qr_50,0.48555965500819787,1.6964753311804402e-06,0.7796948101527587
ar1_gaussian,75,sample,0.6055373802513171,2.945217222758829e-06,1.8721702916212783
ar1_gaussian,75,ledoit_wolf,0.5876204980386199,2.8823019843252085e-06,1.685502829913156
ar1_gaussian,75,oas,0.5875373700662657,2.882002507588635e-06,1.6845847110980925
ar1_gaussian,75,pca4,0.6161803272925462,2.539824516633713e-06,1.5181808600562625
ar1_gaussian,75,structured_q0,0.6057186177285664,2.530351814496208e-06,1.4211932020558642
ar1_gaussian,75,residual_qr_50,0.6055216254964413,2.6647232612686412e-06,1.5439188806810882
ar1_gaussian,76,sample,0.5262226681015243,2.1616250416691267e-06,1.7866949708965005
ar1_gaussian,76,ledoit_wolf,0.5242368454452951,2.1317994137809906e-06,1.597592493972222
ar1_gaussian,76,oas,0.5242153166370719,2.1314612745950247e-06,1.5953069454690296
ar1_gaussian,76,pca4,0.5258411736838698,2.0695731276897958e-06,1.4463636709684284
ar1_gaussian,76,structured_q0,0.5254372706454827,2.060882153729216e-06,1.3444764526679889
ar1_gaussian,76,residual_qr_50,0.5257893877908462,2.0584414703464504e-06,1.468258586798944
ar1_gaussian,77,sample,0.7051367436528635,2.1792139285707756e-06,1.276004238005182
ar1_gaussian,77,ledoit_wolf,0.6918672845670029,2.1353457300747843e-06,1.1589391288482904
ar1_gaussian,77,oas,0.6912016982179435,2.1330552276151952e-06,1.1526427483118862
ar1_gaussian,77,pca4,0.7136549968734175,1.8676826882611837e-06,0.9841795401036935
ar1_gaussian,77,structured_q0,0.7053701805177288,1.8702292585409008e-06,0.9177372440036594
ar1_gaussian,77,residual_qr_50,0.705123874030403,1.952944660504503e-06,1.009618761229562
ar1_gaussian,78,sample,0.5937326928750872,3.062380851570089e-06,1.5162740836426238
ar1_gaussian,78,ledoit_wolf,0.5808695494688928,3.0020393490773978e-06,1.3801396599451907
ar1_gaussian,78,oas,0.5817031060361837,3.0060401482196175e-06,1.3895796493158847
ar1_gaussian,78,pca4,0.6016814959515958,2.6413905817337023e-06,1.1825762861281062
ar1_gaussian,78,structured_q0,0.5929998569569269,2.6343644622192856e-06,1.0924476331993223
ar1_gaussian,78,residual_qr_50,0.5932118395377644,2.757182457976342e-06,1.2082729315076461
ar1_gaussian,79,sample,0.35595395947982533,1.7251288449517197e-06,0.8871584208673816
ar1_gaussian,79,ledoit_wolf,0.36090827318875124,1.7115645619740408e-06,0.8263835901870664
ar1_gaussian,79,oas,0.3606629322136033,1.7122091222383995e-06,0.8295537513208248
ar1_gaussian,79,pca4,0.35055857564046256,1.6691949856160805e-06,0.8601662486769261
ar1_gaussian,79,structured_q0,0.35511110785616207,1.6676569439609181e-06,0.8072045047867016
ar1_gaussian,79,residual_qr_50,0.3554225764589869,1.6676414311758815e-06,0.8116267961186313
var2_student,0,sample,0.32654395106965967,2.0336428622924425e-06,1.2956813163077554
var2_student,0,ledoit_wolf,0.33253567962219277,1.977717614556926e-06,1.1884778042576876
var2_student,0,oas,0.332643369004172,1.9766978628512712e-06,1.1864302463781933
var2_student,0,pca4,0.32225364862748745,1.702986359878664e-06,1.0560955711058282
var2_student,0,structured_q0,0.3262801944896238,1.70648286764381e-06,0.9820652136202804
var2_student,0,residual_qr_50,0.3263133555316548,1.754128500958243e-06,1.0179882572988384
var2_student,1,sample,0.5532358098022101,2.0240077771859243e-06,1.0760020688025695
var2_student,1,ledoit_wolf,0.5459626525366796,1.987296441651805e-06,1.003637154331944
var2_student,1,oas,0.545611793436984,1.985363573794519e-06,0.9996989024645259
var2_student,1,pca4,0.5549313052872917,1.7292264932964014e-06,0.9155792675681782
var2_student,1,structured_q0,0.5533179277228476,1.7185066050749233e-06,0.839894983633703
var2_student,1,residual_qr_50,0.5531022156132313,1.8041563436774044e-06,0.8891084263445632
var2_student,2,sample,0.5328965995738525,2.4270797694630926e-06,1.3007639829104722
var2_student,2,ledoit_wolf,0.5195832118815987,2.3878495641744533e-06,1.1924312315055834
var2_student,2,oas,0.5205402164971975,2.39080801296278e-06,1.2009204889830452
var2_student,2,pca4,0.5392364160019442,2.174970406490088e-06,1.0551919661371805
var2_student,2,structured_q0,0.5309376754126456,2.1793633034032226e-06,0.9734663409515211
var2_student,2,residual_qr_50,0.5317369135251212,2.2436598782288507e-06,1.0553471678267283
var2_student,3,sample,0.38286535200856225,1.5631094387268856e-06,1.0480240207203475
var2_student,3,ledoit_wolf,0.3836546451361836,1.5449585755974678e-06,0.9707081754246578
var2_student,3,oas,0.38362387194681313,1.5455402639772e-06,0.973316758965707
var2_student,3,pca4,0.37866294431603886,1.4646295568844875e-06,0.8119355246531142
var2_student,3,structured_q0,0.3816048437606616,1.4716594249553776e-06,0.7579404625948957
var2_student,3,residual_qr_50,0.38207457903749165,1.4760314068355187e-06,0.8404916085544148
var2_student,4,sample,0.6452779553057922,2.7306816115175645e-06,2.018835720151444
var2_student,4,ledoit_wolf,0.6333359594694148,2.7095500962375437e-06,1.8674687735982196
var2_student,4,oas,0.6324940730000541,2.7079722096892697e-06,1.8552482247181867
var2_student,4,pca4,0.6506202410409603,2.671746011466793e-06,1.6331816054328483
var2_student,4,structured_q0,0.6457055163901289,2.6645720358805053e-06,1.5258409289779855
var2_student,4,residual_qr_50,0.6454158854071278,2.627885078512258e-06,1.645113852596797
var2_student,5,sample,0.3283395421939359,1.793623520701447e-06,0.930203323018639
var2_student,5,ledoit_wolf,0.3295531310415365,1.7651034383443899e-06,0.8607602960315804
var2_student,5,oas,0.3293373546005259,1.7690123170199119e-06,0.870742232053574
var2_student,5,pca4,0.32643919124297377,1.643004758804794e-06,0.8800730712837019
var2_student,5,structured_q0,0.3266964372148588,1.6493790028892858e-06,0.8214486939774427
var2_student,5,residual_qr_50,0.32727894046554334,1.6709796120237622e-06,0.8303209224588252
var2_student,6,sample,0.41370590855743783,2.174284113082917e-06,1.4782897322256676
var2_student,6,ledoit_wolf,0.40583844557456666,2.118587976194897e-06,1.3446994099308496
var2_student,6,oas,0.40591131903265953,2.119126532418137e-06,1.3460403813083373
var2_student,6,pca4,0.4173588123771211,1.839061027306283e-06,1.0862698302324956
var2_student,6,structured_q0,0.4124616898483315,1.8431461088634569e-06,1.0169788359803555
var2_student,6,residual_qr_50,0.41280296645938336,1.9046425521703582e-06,1.1240206820367082
var2_student,7,sample,0.3178355441090287,2.613752244881199e-06,1.3910484117591846
var2_student,7,ledoit_wolf,0.3216531415282539,2.5743444314874043e-06,1.280697799572296
var2_student,7,oas,0.3215265851366519,2.5755799369356216e-06,1.2843862904846357
var2_student,7,pca4,0.3176979237049708,2.422689928191701e-06,1.1679207144805908
var2_student,7,structured_q0,0.3176933151586205,2.4182145921783546e-06,1.0833957121120903
var2_student,7,residual_qr_50,0.31761877202827016,2.4299794457678603e-06,1.1395540590039277
var2_student,8,sample,0.2562797190299645,1.9280776994207627e-06,0.9187511758320711
var2_student,8,ledoit_wolf,0.2494742660652831,1.9059453899216956e-06,0.8606216427338682
var2_student,8,oas,0.24953936038871288,1.9061838873537199e-06,0.8612864625939993
var2_student,8,pca4,0.26571127217183027,1.7812260877476625e-06,0.7724104848147637
var2_student,8,structured_q0,0.25390128883182445,1.7798085492414256e-06,0.7288429767924917
var2_student,8,residual_qr_50,0.25455011139488337,1.8013270930151362e-06,0.7750804656184872
var2_student,9,sample,0.48893293222294565,2.2499607417992466e-06,1.3493756513533026
var2_student,9,ledoit_wolf,0.48232965412900203,2.210663076752493e-06,1.2242847244189106
var2_student,9,oas,0.4835603179816639,2.2181305600768406e-06,1.2495895428527024
var2_student,9,pca4,0.49146483818306347,2.1297415137129513e-06,1.2828056633711833
var2_student,9,structured_q0,0.4885024327546391,2.1449599844449594e-06,1.2068107068400031
var2_student,9,residual_qr_50,0.4885960638796976,2.130957426766434e-06,1.200556573458793
var2_student,10,sample,0.34553640383091705,2.5851593990892295e-06,1.4932182547829937
var2_student,10,ledoit_wolf,0.3531398607219391,2.5519248284596114e-06,1.397288480958304
var2_student,10,oas,0.3533499320291229,2.5509992833458523e-06,1.3944745714445914
var2_student,10,pca4,0.33530694361933305,2.4124480010772858e-06,1.3373612445437122
var2_student,10,structured_q0,0.3445345694950258,2.4023300810468185e-06,1.23643266968452
var2_student,10,residual_qr_50,0.34482559582983796,2.411404836437566e-06,1.2712297991946713
var2_student,11,sample,0.3112635036562445,1.7751189783223979e-06,0.8566624196408349
var2_student,11,ledoit_wolf,0.31048845895125465,1.7482010712512935e-06,0.7991907668522584
var2_student,11,oas,0.3105095866779733,1.7497375873450918e-06,0.8026375552380238
var2_student,11,pca4,0.307750763293243,1.572285625627443e-06,0.7219185243188173
var2_student,11,structured_q0,0.31001715271923,1.566156829042047e-06,0.6727335543563728
var2_student,11,residual_qr_50,0.31034163366750855,1.6159746705930517e-06,0.7158378348204488
var2_student,12,sample,0.2542164244673317,1.7878061364225041e-06,0.9222017950874931
var2_student,12,ledoit_wolf,0.25892802179314556,1.7460754650224874e-06,0.8451237234775872
var2_student,12,oas,0.25864867400667335,1.7485011113926211e-06,0.8498844715490868
var2_student,12,pca4,0.2512290568306921,1.5592878688214188e-06,0.7831041325332909
var2_student,12,structured_q0,0.2535393256772991,1.5566735217292683e-06,0.7334394075211363
var2_student,12,residual_qr_50,0.253767679704113,1.5844171394755775e-06,0.7587637797645566
var2_student,13,sample,0.4321225196181239,1.8235660208747578e-06,0.7873916298191344
var2_student,13,ledoit_wolf,0.4243227016775575,1.786279394311211e-06,0.7259098336222611
var2_student,13,oas,0.4248333821756663,1.7888801878918672e-06,0.7303754909959629
var2_student,13,pca4,0.43582424032328154,1.6048765740943104e-06,0.7160216154776436
var2_student,13,structured_q0,0.4324151107270799,1.6078239564042428e-06,0.6732221230542552
var2_student,13,residual_qr_50,0.4320022497941324,1.6616615836367873e-06,0.6868535295279302
var2_student,14,sample,0.5219299195724271,2.396482324271207e-06,1.3957815811456336
var2_student,14,ledoit_wolf,0.5049803351781147,2.332236935708465e-06,1.259748839649258
var2_student,14,oas,0.5057632360935067,2.3353360533269015e-06,1.2664031026611389
var2_student,14,pca4,0.5337062849880173,1.9613446645557053e-06,1.0713065495917633
var2_student,14,structured_q0,0.5208388073689639,1.9500315532569622e-06,0.9869122205341221
var2_student,14,residual_qr_50,0.5211529919220803,2.071692206970145e-06,1.0753033886874954
var2_student,15,sample,0.4119206285055517,3.1046188806257085e-06,1.585913892262592
var2_student,15,ledoit_wolf,0.40064109321141705,3.060650038498253e-06,1.4806438881241564
var2_student,15,oas,0.39999362210882033,3.0578923980594356e-06,1.4737457477783527
var2_student,15,pca4,0.41767788375060805,2.7549921208962478e-06,1.3272014442144562
var2_student,15,structured_q0,0.4100595714614656,2.722712404721282e-06,1.2200754474830748
var2_student,15,residual_qr_50,0.410800975081614,2.8345203311924542e-06,1.3135646426033165
var2_student,16,sample,0.4341798177226846,2.2594407891996304e-06,1.2378522125564866
var2_student,16,ledoit_wolf,0.4276102205963183,2.2203838917030637e-06,1.159000098461058
var2_student,16,oas,0.4271954390885581,2.2176354986803597e-06,1.153254897332639
var2_student,16,pca4,0.43681365851958753,1.8429596933759867e-06,0.9700306792063865
var2_student,16,structured_q0,0.433877291492934,1.8164665834974486e-06,0.887713624322708
var2_student,16,residual_qr_50,0.43381907663710995,1.967306110340215e-06,0.9865569559494312
var2_student,17,sample,0.3895083011786609,1.4741512977514515e-06,0.8260874809612622
var2_student,17,ledoit_wolf,0.3952279924203943,1.4447482777497671e-06,0.7586746409077478
var2_student,17,oas,0.39517080010149813,1.4450325211433695e-06,0.7593633545240871
var2_student,17,pca4,0.38390957845192886,1.3453929009267688e-06,0.7221970317440843
var2_student,17,structured_q0,0.38882285177515674,1.3298543164431853e-06,0.6682720614044809
var2_student,17,residual_qr_50,0.3890458714470084,1.3468065875059595e-06,0.6916320528865479
var2_student,18,sample,0.3519398929391317,2.06718979292481e-06,1.2498725159701072
var2_student,18,ledoit_wolf,0.35059082519554224,2.015680704054394e-06,1.1115376663956675
var2_student,18,oas,0.3506140726155215,2.0168436747768534e-06,1.114791865493024
var2_student,18,pca4,0.3538747947890303,1.7861930672691802e-06,0.9199308217699685
var2_student,18,structured_q0,0.3519987728349957,1.7995261307103466e-06,0.874092499397106
var2_student,18,residual_qr_50,0.3518445182349628,1.860175262209836e-06,0.9746994981801167
var2_student,19,sample,0.25409385807074036,2.536196907911145e-06,1.7257111842813928
var2_student,19,ledoit_wolf,0.24988460354214412,2.499702685220291e-06,1.5950488589437728
var2_student,19,oas,0.2498681468817149,2.4995390712039714e-06,1.5944395470239754
var2_student,19,pca4,0.25759671820533375,2.272069233187213e-06,1.3902936138957096
var2_student,19,structured_q0,0.25314723881292195,2.2454812880475506e-06,1.2835390012331738
var2_student,19,residual_qr_50,0.2533320881025405,2.313690291250986e-06,1.3925298027827036
var2_student,20,sample,0.33059347550289464,3.879328681759551e-06,1.721756287977824
var2_student,20,ledoit_wolf,0.32552754876366785,3.805813799500325e-06,1.6108905715765047
var2_student,20,oas,0.32542764758568943,3.804205625679787e-06,1.6083576259228132
var2_student,20,pca4,0.3327148411536973,3.265725140477181e-06,1.5388376623492537
var2_student,20,structured_q0,0.3284753022676864,3.258569382877618e-06,1.4286328963031714
var2_student,20,residual_qr_50,0.3292086747346557,3.427108212786476e-06,1.4636717320029908
var2_student,21,sample,0.34720271930024754,1.8268016770606292e-06,1.2039149690513056
