fold_id,training_days,training_start,training_end,test_start,test_end,panel_a_fold_id,selected_count,selected_drivers,method,chosen_alpha,portfolio_constraint,predicted_variance,realized_variance,realized_annualized_volatility,realized_to_predicted_ratio,qlike,gross_exposure,max_abs_weight,turnover,initial_formation,eigen_floor_activated,net_mean_return_5bps,net_annualized_volatility_5bps,rebalance_cost_5bps,net_mean_return_10bps,net_annualized_volatility_10bps,rebalance_cost_10bps,net_mean_return_20bps,net_annualized_volatility_20bps,rebalance_cost_20bps
1,252,2010-07-02T00:00:00,2011-09-20T00:00:00,2011-09-21T00:00:00,2012-03-21T00:00:00,14,3,Cboe Volatility Index | S&P/BMV IPC | EUR-SEK X-RATE,residual_aware_qr,0.0,unconstrained,1.21695596001488e-05,5.810207828748952e-05,0.12100299057646204,4.774378054467895,-6.542194784485427,2.5175417753426483,0.10068470131963062,2.5175417753426483,True,False,4.52073070811005e-05,0.12100299057646204,0.0,4.52073070811005e-05,0.12100299057646204,0.0,4.52073070811005e-05,0.12100299057646204,0.0
2,252,2011-03-21T00:00:00,2012-03-21T00:00:00,2012-03-22T00:00:00,2012-09-19T00:00:00,15,4,S&P/BMV IPC | Cboe Volatility Index | Australian Dollar Spot | EUR-SEK X-RATE,equal_weight,,unconstrained,0.0002783818587285189,0.00010525746287132708,0.16286460832106656,0.37810460549433766,-7.808412188745926,1.0000000000000002,0.006666666666666667,0.11679223815279996,False,False,0.00031920659526229274,0.16287104848330805,5.839611907639998e-05,0.0003187431339997816,0.1628775302641731,0.00011679223815279996,0.00031781621147475937,0.1628906186618689,0.00023358447630559992
2,252,2011-03-21T00:00:00,2012-03-21T00:00:00,2012-03-22T00:00:00,2012-09-19T00:00:00,15,4,S&P/BMV IPC | Cboe Volatility Index | Australian Dollar Spot | EUR-SEK X-RATE,sample_covariance,,unconstrained,1.3607011161390756e-05,6.794706751079327e-05,0.1308535861668296,4.993533605939107,-6.211391765548481,6.929891687320364,0.19425007354330168,8.55086930153504,False,False,0.0013458420518818617,0.13103924381330015,0.0042754346507675196,0.0013119100308440243,0.1315029398584498,0.008550869301535039,0.0012440459887683494,0.13325109693116213,0.017101738603070078
2,252,2011-03-21T00:00:00,2012-03-21T00:00:00,2012-03-22T00:00:00,2012-09-19T00:00:00,15,4,S&P/BMV IPC | Cboe Volatility Index | Australian Dollar Spot | EUR-SEK X-RATE,ridge_10pct,,unconstrained,2.424170950297254e-05,3.170480317353301e-05,0.08938462059957697,1.3078616905975768,-9.319574184602265,3.3917032850520323,0.10172990721580397,2.875803225440326,False,False,0.0005064217087168494,0.08933142073740236,0.001437901612720163,0.0004950097911555783,0.08932449443678218,0.002875803225440326,0.00047218595603303596,0.0894494337031205,0.005751606450880652
2,252,2011-03-21T00:00:00,2012-03-21T00:00:00,2012-03-22T00:00:00,2012-09-19T00:00:00,15,4,S&P/BMV IPC | Cboe Volatility Index | Australian Dollar Spot | EUR-SEK X-RATE,ledoit_wolf,,unconstrained,1.8815484711996593e-05,3.98753561797752e-05,0.1002426543807742,2.1192840253725174,-8.761546346879967,4.496117614073619,0.13050796791129987,4.390249649289245,False,False,0.0007872023027828078,0.10027577319240792,0.0021951248246446227,0.0007697806771903901,0.10040490980699204,0.004390249649289245,0.0007349374260055548,0.10094948854416945,0.00878049929857849
2,252,2011-03-21T00:00:00,2012-03-21T00:00:00,2012-03-22T00:00:00,2012-09-19T00:00:00,15,4,S&P/BMV IPC | Cboe Volatility Index | Australian Dollar Spot | EUR-SEK X-RATE,oas_shrinkage,,unconstrained,1.7042615653573847e-05,4.524287929868296e-05,0.10677642803197766,2.654691053200833,-8.325102494345725,5.026038200711325,0.13914321335557053,5.5028933622192895,False,False,0.0009369785479919562,0.10685376849860628,0.0027514466811096447,0.0009151416695704511,0.10707255454501557,0.005502893362219289,0.000871467912727441,0.10793046665212931,0.011005786724438579
2,252,2011-03-21T00:00:00,2012-03-21T00:00:00,2012-03-22T00:00:00,2012-09-19T00:00:00,15,4,S&P/BMV IPC | Cboe Volatility Index | Australian Dollar Spot | EUR-SEK X-RATE,nonlinear_shrinkage_qis,,unconstrained,2.3775118052318997e-05,2.987674191119852e-05,0.08676945869153516,1.2566390562373833,-9.390231927910541,3.020461328991977,0.08607670036776868,2.3024429492762186,False,False,0.00047163146035618397,0.08667270486302713,0.0011512214746381094,0.0004624947819860403,0.08660645367672927,0.002302442949276219,0.0004442214252457528,0.08656570712144368,0.004604885898552438
2,252,2011-03-21T00:00:00,2012-03-21T00:00:00,2012-03-22T00:00:00,2012-09-19T00:00:00,15,4,S&P/BMV IPC | Cboe Volatility Index | Australian Dollar Spot | EUR-SEK X-RATE,pca_matched,,unconstrained,1.279910745493088e-05,3.402256988423225e-05,0.09259420938064393,2.6581986286180443,-8.60793649093544,2.6899143401778556,0.09404435018660554,1.4909130868499632,False,False,0.00042739180686484333,0.09249163749679022,0.0007454565434249816,0.0004214754850916292,0.09240098064783353,0.0014909130868499632,0.00040964284154520087,0.0922555479408488,0.0029818261736999263
2,252,2011-03-21T00:00:00,2012-03-21T00:00:00,2012-03-22T00:00:00,2012-09-19T00:00:00,15,4,S&P/BMV IPC | Cboe Volatility Index | Australian Dollar Spot | EUR-SEK X-RATE,pca_plus_two,,unconstrained,1.4570016542958705e-05,3.27577868857748e-05,0.09085682305262081,2.248301282925156,-8.888243519420246,2.9060158005999948,0.09348968851221674,2.059761396112723,False,False,0.00023775892759353066,0.09080321796475367,0.0010298806980563616,0.00022958527125975002,0.09077295361120952,0.002059761396112723,0.00021323795859218875,0.09078252247776553,0.004119522792225446
2,252,2011-03-21T00:00:00,2012-03-21T00:00:00,2012-03-22T00:00:00,2012-09-19T00:00:00,15,4,S&P/BMV IPC | Cboe Volatility Index | Australian Dollar Spot | EUR-SEK X-RATE,poet_soft_c0_5,,unconstrained,1.5945123993907278e-05,3.052381458179084e-05,0.08770405506367018,1.9143039962219273,-9.132053484960153,2.966436992314443,0.08973206189169015,1.6745192711331727,False,False,0.00041209283882084495,0.08760194375027337,0.0008372596355665863,0.0004054479210782529,0.08751573480140715,0.0016745192711331725,0.000392158085593069,0.08739120356309754,0.003349038542266345
2,252,2011-03-21T00:00:00,2012-03-21T00:00:00,2012-03-22T00:00:00,2012-09-19T00:00:00,15,4,S&P/BMV IPC | Cboe Volatility Index | Australian Dollar Spot | EUR-SEK X-RATE,structured_q0,,unconstrained,1.1951162289070257e-05,3.379400689959689e-05,0.09228266217821425,2.827675340874808,-8.50700668075795,2.3510671570669546,0.08973251964898152,0.8489637532896112,False,False,0.0006889180730395112,0.09221736832919053,0.00042448187664480557,0.0006855491692566159,0.09215593873364408,0.0008489637532896111,0.0006788113616908254,0.09204470276380658,0.0016979275065792223
2,252,2011-03-21T00:00:00,2012-03-21T00:00:00,2012-03-22T00:00:00,2012-09-19T00:00:00,15,4,S&P/BMV IPC | Cboe Volatility Index | Australian Dollar Spot | EUR-SEK X-RATE,residual_aware_qr,0.5,unconstrained,2.116456142402259e-05,2.7546645059307707e-05,0.08331719243316797,1.3015457541227955,-9.461636651839841,2.762992596945188,0.10710762787523319,1.8489228125075017,False,False,0.0005527554650761783,0.08324563601527778,0.0009244614062537508,0.0005454184697884502,0.08319456587901217,0.0018489228125075016,0.0005307444792129938,0.08315402029316137,0.0036978456250150032
3,252,2011-09-21T00:00:00,2012-09-19T00:00:00,2012-09-20T00:00:00,2013-03-26T00:00:00,16,3,Cboe Volatility Index | BRAZIL IBOVESPA INDEX | DAX INDEX,equal_weight,,unconstrained,0.0001825837490782971,4.9875316578496165e-05,0.11210967744927747,0.27316405118348297,-8.335137539961053,1.0000000000000002,0.006666666666666667,0.11209664259945505,False,False,0.0007883462631012249,0.11211282662087435,5.604832129972752e-05,0.0007879014351544016,0.11211603174265804,0.00011209664259945504,0.0007870117792607552,0.11212260981750961,0.0002241932851989101
3,252,2011-09-21T00:00:00,2012-09-19T00:00:00,2012-09-20T00:00:00,2013-03-26T00:00:00,16,3,Cboe Volatility Index | BRAZIL IBOVESPA INDEX | DAX INDEX,sample_covariance,,unconstrained,7.224914021634132e-06,6.252035573087036e-05,0.1255194393079388,8.653439410304497,-3.184535813851932,6.093555844231762,0.2874460853005353,7.088581102752819,False,False,0.00026292342737777735,0.1250758227197914,0.0035442905513764097,0.00023479413728748843,0.12483205195756558,0.007088581102752819,0.0001785355571069105,0.12494776779076366,0.014177162205505639
3,252,2011-09-21T00:00:00,2012-09-19T00:00:00,2012-09-20T00:00:00,2013-03-26T00:00:00,16,3,Cboe Volatility Index | BRAZIL IBOVESPA INDEX | DAX INDEX,ridge_10pct,,unconstrained,1.4255654103338606e-05,2.6795713930608994e-05,0.08217371788177451,1.8796551695466268,-9.278701781217375,3.0422190071148405,0.08421176645730712,2.7516520625652525,False,False,0.0006619301804936576,0.08178437766014778,0.0013758260312826264,0.0006510109262771288,0.08143967422009563,0.0027516520625652527,0.0006291724178440712,0.08088638649322163,0.0055033041251305054
3,252,2011-09-21T00:00:00,2012-09-19T00:00:00,2012-09-20T00:00:00,2013-03-26T00:00:00,16,3,Cboe Volatility Index | BRAZIL IBOVESPA INDEX | DAX INDEX,ledoit_wolf,,unconstrained,1.0695742291442946e-05,3.4826211061352554e-05,0.09368140256988494,3.2560817297566174,-8.189583082617224,4.024956659246962,0.13311722853103514,4.18098274170066,False,False,0.0005554242276021228,0.09317229982164958,0.00209049137085033,0.0005388330262461678,0.09275467825040573,0.00418098274170066,0.0005056506235342578,0.09219857891506428,0.00836196548340132
3,252,2011-09-21T00:00:00,2012-09-19T00:00:00,2012-09-20T00:00:00,2013-03-26T00:00:00,16,3,Cboe Volatility Index | BRAZIL IBOVESPA INDEX | DAX INDEX,oas_shrinkage,,unconstrained,1.0012608092910266e-05,3.770166228795846e-05,0.09747214420830974,3.7654187538463906,-7.746246695985398,4.283392418497139,0.15336475811065925,4.6947760989583,False,False,0.0005157089394157682,0.09693989148671815,0.00234738804947915,0.000497078875531013,0.09651894709831436,0.0046947760989583,0.00045981874776150286,0.09601645219360207,0.0093895521979166
3,252,2011-09-21T00:00:00,2012-09-19T00:00:00,2012-09-20T00:00:00,2013-03-26T00:00:00,16,3,Cboe Volatility Index | BRAZIL IBOVESPA INDEX | DAX INDEX,nonlinear_shrinkage_qis,,unconstrained,1.4869478769120812e-05,2.5335844778647508e-05,0.07990389780366895,1.7038825080581852,-9.41231734256211,2.6923679856678353,0.07473626525250399,2.258649728224369,False,False,0.0006673792747542062,0.07961173474917825,0.0011293248641121845,0.0006584163790072842,0.07935064734406815,0.002258649728224369,0.00064049058751344,0.07892289641165863,0.004517299456448738
3,252,2011-09-21T00:00:00,2012-09-19T00:00:00,2012-09-20T00:00:00,2013-03-26T00:00:00,16,3,Cboe Volatility Index | BRAZIL IBOVESPA INDEX | DAX INDEX,pca_matched,,unconstrained,5.718630092372045e-06,2.3658695027633614e-05,0.07721393104203199,4.137126312679575,-7.934654962916893,2.0565663599573796,0.06965173577741732,1.6056323194580084,False,False,0.0008335305711928693,0.07693742755911925,0.0008028161597290043,0.0008271590143696234,0.07667673980426566,0.0016056323194580085,0.0008144159007231313,0.07620345089062304,0.003211264638916017
3,252,2011-09-21T00:00:00,2012-09-19T00:00:00,2012-09-20T00:00:00,2013-03-26T00:00:00,16,3,Cboe Volatility Index | BRAZIL IBOVESPA INDEX | DAX INDEX,pca_plus_two,,unconstrained,7.637409264569356e-06,2.2372327530562654e-05,0.07508546156015683,2.929308454681084,-8.85314365910883,2.3090308849252903,0.07759880801441363,1.885162251027607,False,False,0.0006112977245559126,0.07475163893515531,0.0009425811255138035,0.0006038169219724697,0.0744401930813896,0.001885162251027607,0.0005888553168055838,0.07388554324858237,0.003770324502055214
3,252,2011-09-21T00:00:00,2012-09-19T00:00:00,2012-09-20T00:00:00,2013-03-26T00:00:00,16,3,Cboe Volatility Index | BRAZIL IBOVESPA INDEX | DAX INDEX,poet_soft_c0_5,,unconstrained,9.002269107615716e-06,2.096344224542002e-05,0.07268278644800187,2.3286842455848626,-9.289349643752459,2.3186500688877762,0.0915549415857152,1.9844484836586616,False,False,0.0007813151301680552,0.07235489831150653,0.0009922242418293307,0.0007734403345979812,0.07205285011209031,0.0019844484836586615,0.000757690743457833,0.07152755494102982,0.003968896967317323
3,252,2011-09-21T00:00:00,2012-09-19T00:00:00,2012-09-20T00:00:00,2013-03-26T00:00:00,16,3,Cboe Volatility Index | BRAZIL IBOVESPA INDEX | DAX INDEX,structured_q0,,unconstrained,7.410100488624425e-06,2.4429429764786095e-05,0.07846155938245235,3.2967744232738543,-8.515892134256505,2.0166165813671926,0.07892964483070657,0.8934600841032159,False,False,0.0009222485699501256,0.07830801531150312,0.00044673004205160796,0.0009187030934259065,0.0781592764439961,0.0008934600841032159,0.0009116121403774682,0.07787632356152581,0.0017869201682064319
3,252,2011-09-21T00:00:00,2012-09-19T00:00:00,2012-09-20T00:00:00,2013-03-26T00:00:00,16,3,Cboe Volatility Index | BRAZIL IBOVESPA INDEX | DAX INDEX,residual_aware_qr,0.5,unconstrained,1.2640422934433353e-05,2.2256736928548052e-05,0.07489123918052171,1.7607588799832972,-9.5178518298194,2.481369260403237,0.10210110291782393,2.0215638319417604,False,False,0.0007241600395443578,0.07451661316496638,0.0010107819159708802,0.0007161379608461763,0.07416764988515535,0.0020215638319417604,0.0007000938034498129,0.07354814582493785,0.004043127663883521
4,252,2012-03-22T00:00:00,2013-03-26T00:00:00,2013-03-27T00:00:00,2013-09-24T00:00:00,17,3,Cboe Volatility Index | S&P/BMV IPC | DAX INDEX,equal_weight,,unconstrained,7.731259811778864e-05,7.307945430709567e-05,0.13570564647570163,0.945246390449282,-8.52240724825669,1.0000000000000002,0.006666666666666667,0.10816831140115951,False,False,0.0009858260454788284,0.1357068500517938,5.408415570057976e-05,0.0009853968061478715,0.13570809672586076,0.00010816831140115952,0.0009845383274859575,0.13571071936312706,0.00021633662280231905
4,252,2012-03-22T00:00:00,2013-03-26T00:00:00,2013-03-27T00:00:00,2013-09-24T00:00:00,17,3,Cboe Volatility Index | S&P/BMV IPC | DAX INDEX,sample_covariance,,unconstrained,5.328145633425814e-06,6.614889364346057e-05,0.1291104999531489,12.414993544560664,0.2724862530618637,5.281032739002111,0.15670194185222025,6.6972208076903055,False,False,-0.0003649086659832224,0.12904771981238813,0.0033486104038451528,-0.00039148493902961236,0.12915866035983864,0.0066972208076903055,-0.00044463748512239257,0.12989922617141364,0.013394441615380611
4,252,2012-03-22T00:00:00,2013-03-26T00:00:00,2013-03-27T00:00:00,2013-09-24T00:00:00,17,3,Cboe Volatility Index | S&P/BMV IPC | DAX INDEX,ridge_10pct,,unconstrained,9.597101930171655e-06,4.336685227998925e-05,0.10453921166030138,4.518744574719088,-7.035304812620808,3.1103705008335965,0.08359182494348828,2.6400541324496896,False,False,-0.00022295415618172422,0.10451600666222777,0.0013200270662248447,-0.000233430561469223,0.10452614222529522,0.0026400541324496894,-0.0002543833720442206,0.10464636441719825,0.005280108264899379
4,252,2012-03-22T00:00:00,2013-03-26T00:00:00,2013-03-27T00:00:00,2013-09-24T00:00:00,17,3,Cboe Volatility Index | S&P/BMV IPC | DAX INDEX,ledoit_wolf,,unconstrained,8.475030030101884e-06,4.5548942385052364e-05,0.10713698465531497,5.374487432288755,-6.30389892904043,3.4719409323254204,0.09712911697497158,3.733075658154452,False,False,-0.00029828751810680805,0.10710294644590095,0.001866537829077226,-0.00031310131040107174,0.10713395655730895,0.003733075658154452,-0.00034272889498959913,0.1073907781408234,0.007466151316308904
